,PassengerId,Survived,Sex,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Family_size,Title_1,Title_2,Title_3,Title_4,Emb_1,Emb_2,Emb_3
612,613,1,0,0.35,0.030253985132996517,0,0,1,0.1,0,0,0,1,0,1,0
613,614,0,1,0.35,0.015126992566498259,0,0,1,0.0,1,0,0,0,0,1,0
614,615,0,1,0.4375,0.015712553569072387,0,0,1,0.0,1,0,0,0,0,0,1
615,616,1,0,0.3,0.12687155055772734,0,1,0,0.3,0,0,0,1,0,0,1
616,617,0,1,0.425,0.028106928123558056,0,0,1,0.2,1,0,0,0,0,0,1
617,618,0,0,0.325,0.031425107138144774,0,0,1,0.1,1,0,0,0,0,0,1
618,619,1,0,0.05,0.0761229303346364,0,1,0,0.3,0,0,0,1,0,0,1
619,620,0,1,0.325,0.020494635090094415,0,1,0,0.0,1,0,0,0,0,0,1
620,621,0,1,0.3375,0.028212719478023115,0,0,1,0.1,1,0,0,0,1,0,0
621,622,1,1,0.525,0.10257896680493714,1,0,0,0.1,1,0,0,0,0,0,1
622,623,1,1,0.25,0.030725752114070404,0,0,1,0.2,1,0,0,0,1,0,0
623,624,0,1,0.2625,0.015330377421392339,0,0,1,0.0,1,0,0,0,0,0,1
624,625,0,1,0.2625,0.031425107138144774,0,0,1,0.0,1,0,0,0,0,0,1
625,626,0,1,0.7625,0.06308600017332605,1,0,0,0.0,1,0,0,0,0,0,1
626,627,0,1,0.7125,0.024105594605968193,0,1,0,0.0,1,0,0,0,0,1,0
627,628,1,0,0.2625,0.15216446768991498,1,0,0,0.0,0,0,0,1,0,0,1
628,629,0,1,0.325,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
629,630,0,1,0.35,0.015094396337354966,0,0,1,0.0,1,0,0,0,0,1,0
630,631,1,1,1.0,0.05855610025741261,1,0,0,0.0,1,0,0,0,0,0,1
631,632,0,1,0.6375,0.013768881414528002,0,0,1,0.0,1,0,0,0,0,0,1
632,633,1,1,0.4,0.05953203526170282,1,0,0,0.0,1,0,0,0,1,0,0
633,634,0,1,0.35,0.0,1,0,0,0.0,1,0,0,0,0,0,1
634,635,0,0,0.1125,0.05445717323939373,0,0,1,0.5,0,0,0,1,0,0,1
635,636,1,0,0.35,0.025374310111545468,0,1,0,0.0,0,0,0,1,0,0,1
636,637,0,1,0.4,0.015468569817999833,0,0,1,0.0,1,0,0,0,0,0,1
637,638,0,1,0.3875,0.05123658772523604,0,1,0,0.2,1,0,0,0,0,0,1
638,639,0,0,0.5125,0.07746484096553544,0,0,1,0.5,1,0,0,0,0,0,1
639,640,0,1,0.35,0.031425107138144774,0,0,1,0.1,1,0,0,0,0,0,1
640,641,0,1,0.25,0.015330377421392339,0,0,1,0.0,1,0,0,0,0,0,1
641,642,1,0,0.3,0.13526459159462315,1,0,0,0.0,0,1,0,0,1,0,0
642,643,0,0,0.025,0.05445717323939373,0,0,1,0.5,0,0,0,1,0,0,1
643,644,1,1,0.35,0.11027245763075773,0,0,1,0.0,1,0,0,0,0,0,1
644,645,1,0,0.009375,0.03758969818624431,0,0,1,0.3,0,0,0,1,1,0,0
645,646,1,1,0.6,0.1497654242623688,1,0,0,0.1,1,0,0,0,1,0,0
646,647,0,1,0.2375,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
647,648,1,1,0.7,0.06929138530460492,1,0,0,0.0,1,0,0,0,1,0,0
648,649,0,1,0.35,0.014736618564782174,0,0,1,0.0,1,0,0,0,0,0,1
649,650,1,0,0.2875,0.014736618564782174,0,0,1,0.0,0,0,0,1,0,0,1
650,651,0,1,0.35,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
651,652,1,0,0.225,0.04489301019734967,0,1,0,0.1,0,0,0,1,0,0,1
652,653,0,1,0.2625,0.01646070534336126,0,0,1,0.0,1,0,0,0,0,0,1
653,654,1,0,0.35,0.015281580671177828,0,0,1,0.0,0,0,0,1,0,1,0
654,655,0,0,0.225,0.013175122557917838,0,0,1,0.0,0,0,0,1,0,1,0
655,656,0,1,0.3,0.1434624456306609,0,1,0,0.2,1,0,0,0,0,0,1
656,657,0,1,0.35,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
657,658,0,0,0.4,0.030253985132996517,0,0,1,0.2,1,0,0,0,0,1,0
658,659,0,1,0.2875,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
659,660,0,1,0.725,0.22109807522194713,1,0,0,0.2,1,0,0,0,1,0,0
660,661,1,1,0.625,0.2608674266467732,1,0,0,0.2,1,0,0,0,0,0,1
661,662,0,1,0.5,0.014102260811993537,0,0,1,0.0,1,0,0,0,1,0,0
662,663,0,1,0.5875,0.04994347384455151,1,0,0,0.0,1,0,0,0,0,0,1
663,664,0,1,0.45,0.014630827210317115,0,0,1,0.0,1,0,0,0,0,0,1
664,665,1,1,0.25,0.015468569817999833,0,0,1,0.1,1,0,0,0,0,0,1
665,666,0,1,0.4,0.1434624456306609,0,1,0,0.2,1,0,0,0,0,0,1
666,667,0,1,0.3125,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
667,668,0,1,0.35,0.015175789316712771,0,0,1,0.0,1,0,0,0,0,0,1
668,669,0,1,0.5375,0.015712553569072387,0,0,1,0.0,1,0,0,0,0,0,1
669,670,1,0,0.35,0.10149724044618187,1,0,0,0.1,1,0,0,0,0,0,1
670,671,1,0,0.5,0.0761229303346364,0,1,0,0.2,1,0,0,0,0,0,1
671,672,0,1,0.3875,0.10149724044618187,1,0,0,0.1,1,0,0,0,0,0,1
672,673,0,1,0.875,0.020494635090094415,0,1,0,0.0,1,0,0,0,0,0,1
673,674,1,1,0.3875,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
674,675,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1
675,676,0,1,0.225,0.015175789316712771,0,0,1,0.0,1,0,0,0,0,0,1
676,677,0,1,0.30625,0.015712553569072387,0,0,1,0.0,1,0,0,0,0,0,1
677,678,1,0,0.225,0.019209719063445922,0,0,1,0.0,0,0,0,1,0,0,1
678,679,0,0,0.5375,0.09154270340242172,0,0,1,0.7,1,0,0,0,0,0,1
679,680,1,1,0.45,1.0,1,0,0,0.1,1,0,0,0,1,0,0
680,681,0,0,0.35,0.01588334219482317,0,0,1,0.0,0,0,0,1,0,1,0
681,682,1,1,0.3375,0.1497654242623688,1,0,0,0.0,1,0,0,0,1,0,0
682,683,0,1,0.25,0.01800600082915438,0,0,1,0.0,1,0,0,0,0,0,1
683,684,0,1,0.175,0.09154270340242172,0,0,1,0.7,1,0,0,0,0,0,1
684,685,0,1,0.75,0.0761229303346364,0,1,0,0.2,1,0,0,0,0,0,1
685,686,0,1,0.3125,0.08115719346076702,0,1,0,0.3,1,0,0,0,1,0,0
686,687,0,1,0.175,0.07746484096553544,0,0,1,0.5,1,0,0,0,0,0,1
687,688,0,1,0.2375,0.019852079483269742,0,0,1,0.0,1,0,0,0,0,0,1
688,689,0,1,0.225,0.015216388212891242,0,0,1,0.0,1,0,0,0,0,0,1
689,690,1,0,0.1875,0.41250332793836464,1,0,0,0.1,0,0,0,1,0,0,1
690,691,1,1,0.3875,0.11125659048908397,1,0,0,0.1,1,0,0,0,0,0,1
691,692,1,0,0.05,0.026187654344120927,0,0,1,0.1,0,0,0,1,1,0,0
692,693,1,1,0.35,0.11027245763075773,0,0,1,0.0,1,0,0,0,0,0,1
693,694,0,1,0.3125,0.014102260811993537,0,0,1,0.0,1,0,0,0,1,0,0
694,695,0,1,0.75,0.051822148727810165,1,0,0,0.0,1,0,0,0,0,0,1
695,696,0,1,0.65,0.026350245115835676,0,1,0,0.0,1,0,0,0,0,0,1
696,697,0,1,0.55,0.015712553569072387,0,0,1,0.0,1,0,0,0,0,0,1
697,698,1,0,0.35,0.015094396337354966,0,0,1,0.0,0,0,0,1,0,1,0
698,699,0,1,0.6125,0.21642978772242535,1,0,0,0.2,1,0,0,0,1,0,0
699,700,0,1,0.525,0.014931805565640218,0,0,1,0.0,1,0,0,0,0,0,1
700,701,1,0,0.225,0.4440992237022602,1,0,0,0.1,1,0,0,0,1,0,0
701,702,1,1,0.4375,0.05130978285055781,1,0,0,0.0,1,0,0,0,0,0,1
702,703,0,0,0.225,0.028212719478023115,0,0,1,0.1,0,0,0,1,1,0,0
703,704,0,1,0.3125,0.01511079204542704,0,0,1,0.0,1,0,0,0,0,1,0
704,705,0,1,0.325,0.015330377421392339,0,0,1,0.1,1,0,0,0,0,0,1
705,706,0,1,0.4875,0.050748620223090936,0,1,0,0.0,1,0,0,0,0,0,1
706,707,1,0,0.5625,0.026350245115835676,0,1,0,0.0,1,0,0,0,0,0,1
707,708,1,1,0.525,0.05130978285055781,1,0,0,0.0,1,0,0,0,0,0,1
708,709,1,0,0.275,0.29580589980036276,1,0,0,0.0,0,0,0,1,0,0,1
709,710,1,1,0.35,0.029757819776815374,0,0,1,0.2,0,0,1,0,1,0,0
710,711,1,0,0.3,0.09662576327876685,1,0,0,0.0,1,0,0,0,1,0,0
711,712,0,1,0.35,0.051822148727810165,1,0,0,0.0,1,0,0,0,0,0,1
712,713,1,1,0.6,0.10149724044618187,1,0,0,0.1,1,0,0,0,0,0,1
713,714,0,1,0.3625,0.018510168852370702,0,0,1,0.0,1,0,0,0,0,0,1
714,715,0,1,0.65,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
715,716,0,1,0.2375,0.014931805565640218,0,0,1,0.0,1,0,0,0,0,0,1
716,717,1,0,0.475,0.4440992237022602,1,0,0,0.0,0,0,0,1,1,0,0
717,718,1,0,0.3375,0.020494635090094415,0,1,0,0.0,0,0,0,1,0,0,1
718,719,0,1,0.35,0.030253985132996517,0,0,1,0.0,1,0,0,0,0,1,0
719,720,0,1,0.4125,0.015175789316712771,0,0,1,0.0,1,0,0,0,0,0,1
720,721,1,0,0.075,0.06441171028315387,0,1,0,0.1,0,0,0,1,0,0,1
721,722,0,1,0.2125,0.013768881414528002,0,0,1,0.1,1,0,0,0,0,0,1
722,723,0,1,0.425,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
723,724,0,1,0.625,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
724,725,1,1,0.3375,0.10364429745562033,1,0,0,0.1,1,0,0,0,0,0,1
725,726,0,1,0.25,0.016908073949327893,0,0,1,0.0,1,0,0,0,0,0,1
726,727,1,0,0.375,0.04098927018018883,0,1,0,0.3,1,0,0,0,0,0,1
727,728,1,0,0.35,0.015102594191391002,0,0,1,0.0,0,0,0,1,0,1,0
728,729,0,1,0.3125,0.050748620223090936,0,1,0,0.1,1,0,0,0,0,0,1
729,730,0,0,0.3125,0.015468569817999833,0,0,1,0.1,0,0,0,1,0,0,1
730,731,1,0,0.3625,0.41250332793836464,1,0,0,0.0,0,0,0,1,0,0,1
731,732,0,1,0.1375,0.036670757786204655,0,0,1,0.0,1,0,0,0,1,0,0
732,733,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1
733,734,0,1,0.2875,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
734,735,0,1,0.2875,0.025374310111545468,0,1,0,0.0,1,0,0,0,0,0,1
735,736,0,1,0.35625,0.031425107138144774,0,0,1,0.0,1,0,0,0,0,0,1
736,737,0,0,0.6,0.06709553154495196,0,0,1,0.4,1,0,0,0,0,0,1
737,738,1,1,0.4375,1.0,1,0,0,0.0,1,0,0,0,1,0,0
738,739,0,1,0.35,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
739,740,0,1,0.35,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
740,741,1,1,0.35,0.05855610025741261,1,0,0,0.0,1,0,0,0,0,0,1
741,742,0,1,0.45,0.15390495017656614,1,0,0,0.1,1,0,0,0,0,0,1
742,743,1,0,0.2625,0.5121218935012878,1,0,0,0.4,0,0,0,1,1,0,0
743,744,0,1,0.3,0.031425107138144774,0,0,1,0.1,1,0,0,0,0,0,1
744,745,1,1,0.3875,0.015468569817999833,0,0,1,0.0,1,0,0,0,0,0,1
745,746,0,1,0.875,0.13858277060920984,1,0,0,0.2,1,0,0,0,0,0,1
746,747,0,1,0.2,0.03952536767375352,0,0,1,0.2,1,0,0,0,0,0,1
747,748,1,0,0.375,0.025374310111545468,0,1,0,0.0,0,0,0,1,0,0,1
748,749,0,1,0.2375,0.10364429745562033,1,0,0,0.1,1,0,0,0,0,0,1
749,750,0,1,0.3875,0.015126992566498259,0,0,1,0.0,1,0,0,0,0,1,0
750,751,1,0,0.05,0.04489301019734967,0,1,0,0.2,0,0,0,1,0,0,1
751,752,1,1,0.075,0.024349578357040744,0,0,1,0.1,0,0,1,0,0,0,1
752,753,0,1,0.4125,0.018542765081513996,0,0,1,0.0,1,0,0,0,0,0,1
753,754,0,1,0.2875,0.015411575213749284,0,0,1,0.0,1,0,0,0,0,0,1
754,755,1,0,0.6,0.12687155055772734,0,1,0,0.3,1,0,0,0,0,0,1
755,756,1,1,0.008375,0.028302115124416098,0,1,0,0.2,0,0,1,0,0,0,1
756,757,0,1,0.35,0.015216388212891242,0,0,1,0.0,1,0,0,0,0,0,1
757,758,0,1,0.225,0.022446505098674834,0,1,0,0.0,1,0,0,0,0,0,1
758,759,0,1,0.425,0.015712553569072387,0,0,1,0.0,1,0,0,0,0,0,1
759,760,1,0,0.4125,0.16883675574220638,1,0,0,0.0,0,1,0,0,0,0,1
760,761,0,1,0.35,0.028302115124416098,0,0,1,0.0,1,0,0,0,0,0,1
761,762,0,1,0.5125,0.013907073811135496,0,0,1,0.0,1,0,0,0,0,0,1
762,763,1,1,0.25,0.014110458666029575,0,0,1,0.0,1,0,0,0,1,0,0
763,764,1,0,0.45,0.23422440102965045,1,0,0,0.3,1,0,0,0,0,0,1
764,765,0,1,0.2,0.015175789316712771,0,0,1,0.0,1,0,0,0,0,0,1
765,766,1,0,0.6375,0.15216446768991498,1,0,0,0.1,1,0,0,0,0,0,1
766,767,0,1,0.35,0.07729405233978466,1,0,0,0.0,1,0,0,0,1,0,0
767,768,0,0,0.38125,0.015126992566498259,0,0,1,0.0,0,0,0,1,0,1,0
768,769,0,1,0.35,0.04713766070721715,0,0,1,0.1,1,0,0,0,0,1,0
769,770,0,1,0.4,0.016322512946753766,0,0,1,0.0,1,0,0,0,0,0,1
770,771,0,1,0.3,0.018542765081513996,0,0,1,0.0,1,0,0,0,0,0,1
771,772,0,1,0.6,0.015330377421392339,0,0,1,0.0,1,0,0,0,0,0,1
772,773,0,0,0.7125,0.020494635090094415,0,1,0,0.0,1,0,0,0,0,0,1
773,774,0,1,0.35,0.014102260811993537,0,0,1,0.0,1,0,0,0,1,0,0
774,775,1,0,0.675,0.04489301019734967,0,1,0,0.4,1,0,0,0,0,0,1
775,776,0,1,0.225,0.015126992566498259,0,0,1,0.0,1,0,0,0,0,0,1
776,777,0,1,0.35,0.015126992566498259,0,0,1,0.0,1,0,0,0,0,1,0
777,778,1,0,0.0625,0.024349578357040744,0,0,1,0.0,0,0,0,1,0,0,1
778,779,0,1,0.35,0.015102594191391002,0,0,1,0.0,1,0,0,0,0,1,0
779,780,1,0,0.5375,0.41250332793836464,1,0,0,0.1,1,0,0,0,0,0,1
780,781,1,0,0.1625,0.014110458666029575,0,0,1,0.0,0,0,0,1,1,0,0
781,782,1,0,0.2125,0.11125659048908397,1,0,0,0.1,1,0,0,0,0,0,1
782,783,0,1,0.3625,0.05855610025741261,1,0,0,0.0,1,0,0,0,0,0,1
783,784,0,1,0.35,0.04577135170121086,0,0,1,0.3,1,0,0,0,0,0,1
784,785,0,1,0.3125,0.013760683560491965,0,0,1,0.0,1,0,0,0,0,0,1
785,786,0,1,0.3125,0.014151057562208049,0,0,1,0.0,1,0,0,0,0,0,1
786,787,1,0,0.225,0.014630827210317115,0,0,1,0.0,0,0,0,1,0,0,1
787,788,0,1,0.1,0.056848213999904744,0,0,1,0.5,0,0,1,0,0,1,0
788,789,1,1,0.0125,0.04015972542654215,0,0,1,0.3,0,0,1,0,0,0,1
789,790,0,1,0.575,0.15458810467956932,1,0,0,0.0,1,0,0,0,1,0,0
790,791,0,1,0.35,0.015126992566498259,0,0,1,0.0,1,0,0,0,0,1,0
791,792,0,1,0.2,0.050748620223090936,0,1,0,0.0,1,0,0,0,0,0,1
